fill	x	y	clickSelects.variable	clickSelects.value	showSelected1	PANEL
#FF0000	4.21472151515742e-05	44.3403746512555	glmnet	63	glmnet	2
#FF0000	4.53974950380378e-05	45.0777202072539	glmnet	62	glmnet	2
#FF0000	4.88010348336152e-05	45.6456755679554	glmnet	61	glmnet	2
#FF0000	5.27048268890109e-05	46.3232363491431	glmnet	60	glmnet	2
#FF0000	5.69401240940012e-05	46.9509764846552	glmnet	59	glmnet	2
#FF0000	6.11707715672e-05	47.5189318453567	glmnet	58	glmnet	2
#FF0000	6.56899958266844e-05	48.2164208848147	glmnet	57	glmnet	2
#FF0000	7.05282455684206e-05	48.9139099242726	glmnet	56	glmnet	2
#FF0000	7.55227276362903e-05	49.6313272220008	glmnet	55	glmnet	2
#FF0000	8.12268089366394e-05	50.2690314866481	glmnet	54	glmnet	2
#FF0000	8.70524520275713e-05	50.9166998804305	glmnet	53	glmnet	2
#FF0000	9.32507057026829e-05	51.4846552411319	glmnet	52	glmnet	2
#FF0000	0.000100164591574222	52.1721801514548	glmnet	51	glmnet	2
#FF0000	0.000106949134032675	52.8796333200478	glmnet	50	glmnet	2
#FF0000	0.000114204498330376	53.50737345556	glmnet	49	glmnet	2
#FF0000	0.000121882341458527	54.1052212036668	glmnet	48	glmnet	2
#FF0000	0.000129618740282583	54.8027102431248	glmnet	47	glmnet	2
#FF0000	0.000138050745964514	55.4603427660423	glmnet	46	glmnet	2
#FF0000	0.000147130942096409	56.0581905141491	glmnet	45	glmnet	2
#FF0000	0.000156674527434798	56.7257871662017	glmnet	44	glmnet	2
#FF0000	0.000166264257119915	57.2837783977681	glmnet	43	glmnet	2
#FF0000	0.000176302458779213	57.981267437226	glmnet	42	glmnet	2
#FF0000	0.000187218644400381	58.7186129932244	glmnet	41	glmnet	2
#FF0000	0.000198275690185629	59.3762455161419	glmnet	40	glmnet	2
#FF0000	0.000209313859404311	60.0637704264647	glmnet	39	glmnet	2
#FF0000	0.000220237684497407	60.7413312076525	glmnet	38	glmnet	2
#FF0000	0.000232110173598172	61.4388202471104	glmnet	37	glmnet	2
#FF0000	0.000245245358439141	62.0964527700279	glmnet	36	glmnet	2
#FF0000	0.000258958008690771	62.7839776803507	glmnet	35	glmnet	2
#FF0000	0.000275138336314791	63.4615384615385	glmnet	34	glmnet	2
#FF0000	0.000293499943807293	64.0793144679155	glmnet	33	glmnet	2
#FF0000	0.00031203597581508	64.7269828616979	glmnet	32	glmnet	2
#FF0000	0.00033318240391523	65.3646871263452	glmnet	31	glmnet	2
#FF0000	0.000354311438413942	66.0721402949382	glmnet	30	glmnet	2
#FF0000	0.000373060536581077	66.7895575926664	glmnet	29	glmnet	2
#FF0000	0.000393348593597708	67.5169390195297	glmnet	28	glmnet	2
#FF0000	0.00041851636599023	68.0948585093663	glmnet	27	glmnet	2
#FF0000	0.000446016016660419	68.7823834196891	glmnet	26	glmnet	2
#FF0000	0.000474061900073487	69.3901952969311	glmnet	25	glmnet	2
#FF0000	0.000503630775328703	69.998007174173	glmnet	24	glmnet	2
#FF0000	0.000532986334720649	70.6456755679554	glmnet	23	glmnet	2
#FF0000	0.000565832466145789	71.2933439617378	glmnet	22	glmnet	2
#FF0000	0.000601383987024744	71.9808688720606	glmnet	21	glmnet	2
#FF0000	0.000642359997319806	72.5288959744918	glmnet	20	glmnet	2
#FF0000	0.000692459604125241	73.1068154643284	glmnet	19	glmnet	2
#FF0000	0.000742368780357293	73.7445197289757	glmnet	18	glmnet	2
#FF0000	0.000793908619849316	74.3124750896772	glmnet	17	glmnet	2
#FF0000	0.000863695615333376	74.8505380629733	glmnet	16	glmnet	2
#FF0000	0.000941753109228604	75.4184934236748	glmnet	15	glmnet	2
#FF0000	0.00102974324165976	75.966520526106	glmnet	14	glmnet	2
#FF0000	0.0011369500995956	76.5643682742129	glmnet	13	glmnet	2
#FF0000	0.0012711131276032	77.0725388601036	glmnet	12	glmnet	2
#FF0000	0.00145653146795995	77.451175767238	glmnet	11	glmnet	2
#FF0000	0.00168488562626514	77.9493822239936	glmnet	10	glmnet	2
#FF0000	0.00193995971031365	78.4276604224791	glmnet	9	glmnet	2
#FF0000	0.0022753166629443	78.7863690713432	glmnet	8	glmnet	2
#FF0000	0.00270302941512456	79.1351135910722	glmnet	7	glmnet	2
#FF0000	0.00322890095643936	79.5436428856118	glmnet	6	glmnet	2
#FF0000	0.00397552598792216	79.8923874053408	glmnet	5	glmnet	2
#FF0000	0.00506358708468354	80.1913112793942	glmnet	4	glmnet	2
#FF0000	0.00672986840042759	80.3905938620965	glmnet	3	glmnet	2
#FF0000	0.00983666541326988	80.789159027501	glmnet	2	glmnet	2
#FF0000	0.0151534341733117	81.3571143882025	glmnet	1	glmnet	2
#FF0000	0.509194177077418	82.3634914308489	glmnet	0	glmnet	2
#FF0000	6.452148169698e-11	18.6229573535273	glmnet	100	glmnet	2
#FF0000	2.11246494998834e-09	19.031486648067	glmnet	99	glmnet	2
#FF0000	1.55906378421449e-08	19.8385811080112	glmnet	98	glmnet	2
#FF0000	4.85521165646485e-08	20.6456755679554	glmnet	97	glmnet	2
#FF0000	1.07932607553687e-07	21.4428058987645	glmnet	96	glmnet	2
#FF0000	2.20871851872609e-07	22.2399362295735	glmnet	95	glmnet	2
#FF0000	3.80662735293271e-07	23.0370665603826	glmnet	94	glmnet	2
#FF0000	5.55276125660871e-07	23.8242327620566	glmnet	93	glmnet	2
#FF0000	7.93857807572069e-07	24.6213630928657	glmnet	92	glmnet	2
#FF0000	1.13542186280376e-06	25.3985651654045	glmnet	91	glmnet	2
#FF0000	1.56736264834572e-06	26.1658031088083	glmnet	90	glmnet	2
#FF0000	2.13266905377901e-06	26.9031486648067	glmnet	89	glmnet	2
#FF0000	2.69605880986084e-06	27.7002789956158	glmnet	88	glmnet	2
#FF0000	3.28892901799922e-06	28.4276604224791	glmnet	87	glmnet	2
#FF0000	3.97311009245846e-06	29.1948983658828	glmnet	86	glmnet	2
#FF0000	4.71181897270272e-06	29.9521721801515	glmnet	85	glmnet	2
#FF0000	5.60211777812337e-06	30.6496612196094	glmnet	84	glmnet	2
#FF0000	6.63984012448135e-06	31.3471502590674	glmnet	83	glmnet	2
#FF0000	7.7781931351257e-06	32.0546034276604	glmnet	82	glmnet	2
#FF0000	8.90346574758541e-06	32.7421283379833	glmnet	81	glmnet	2
#FF0000	1.00813373642376e-05	33.4994021522519	glmnet	80	glmnet	2
#FF0000	1.13741483690665e-05	34.206855320845	glmnet	79	glmnet	2
#FF0000	1.27295279066669e-05	34.8744519728976	glmnet	78	glmnet	2
#FF0000	1.40945605668203e-05	35.6018333997609	glmnet	77	glmnet	2
#FF0000	1.55498396043651e-05	36.2993224392188	glmnet	76	glmnet	2
#FF0000	1.72581235503241e-05	36.9868473495417	glmnet	75	glmnet	2
#FF0000	1.91126043274957e-05	37.714228776405	glmnet	74	glmnet	2
#FF0000	2.11741908902707e-05	38.2921482662415	glmnet	73	glmnet	2
#FF0000	2.32239586677489e-05	39.0294938222399	glmnet	72	glmnet	2
#FF0000	2.5030395212319e-05	39.7269828616979	glmnet	71	glmnet	2
#FF0000	2.7272941776987e-05	40.3746512554803	glmnet	70	glmnet	2
#FF0000	3.00918544827235e-05	41.0721402949382	glmnet	69	glmnet	2
#FF0000	3.2980487585834e-05	41.7297728178557	glmnet	68	glmnet	2
#FF0000	3.62255029516438e-05	42.3973694699083	glmnet	67	glmnet	2
#FF0000	3.95295904954488e-05	43.064966121961	glmnet	66	glmnet	2
#FF0000	4.26358287315926e-05	43.6927062574731	glmnet	65	glmnet	2
#FF0000	4.61310951487058e-05	44.3702670386608	glmnet	64	glmnet	2
#FF0000	4.99049461100359e-05	45.0577919489837	glmnet	63	glmnet	2
#FF0000	5.38363315392678e-05	45.6357114388203	glmnet	62	glmnet	2
#FF0000	5.7788908156231e-05	46.3332004782782	glmnet	61	glmnet	2
#FF0000	6.18493698578075e-05	46.9509764846552	glmnet	60	glmnet	2
#FF0000	6.64201214597269e-05	47.6484655241132	glmnet	59	glmnet	2
#FF0000	7.1650651103163e-05	48.2861697887605	glmnet	58	glmnet	2
#FF0000	7.75182937671058e-05	48.8043045037864	glmnet	57	glmnet	2
#FF0000	8.34260176467092e-05	49.4420087684337	glmnet	56	glmnet	2
#FF0000	8.9018455020428e-05	50.0597847748107	glmnet	55	glmnet	2
#FF0000	9.52353231312365e-05	50.7373455559984	glmnet	54	glmnet	2
#FF0000	0.000101645881960724	51.3949780789159	glmnet	53	glmnet	2
#FF0000	0.000107935671394448	52.102431247509	glmnet	52	glmnet	2
#FF0000	0.000115121078018868	52.7401355121562	glmnet	51	glmnet	2
#FF0000	0.000123367015180018	53.4077321642089	glmnet	50	glmnet	2
#FF0000	0.000131429601945459	54.035472299721	glmnet	49	glmnet	2
#FF0000	0.000139207579642305	54.6632124352332	glmnet	48	glmnet	2
#FF0000	0.000147314964244541	55.350737345556	glmnet	47	glmnet	2
#FF0000	0.000155115923345157	55.9984057393384	glmnet	46	glmnet	2
#FF0000	0.000164111304883155	56.576325229175	glmnet	45	glmnet	2
#FF0000	0.000174240179363518	57.2439218812276	glmnet	44	glmnet	2
#FF0000	0.000183446373540328	57.89159027501	glmnet	43	glmnet	2
#FF0000	0.000194777418544818	58.4495815065763	glmnet	42	glmnet	2
#FF0000	0.000206787132089388	59.1669988043045	glmnet	41	glmnet	2
#FF0000	0.000218595218407423	59.8047030689518	glmnet	40	glmnet	2
#FF0000	0.000230646764981296	60.5021921084097	glmnet	39	glmnet	2
#FF0000	0.000242353086876522	61.1697887604623	glmnet	38	glmnet	2
#FF0000	0.000255756598267434	61.837385412515	glmnet	37	glmnet	2
#FF0000	0.000269985364091171	62.544838581108	glmnet	36	glmnet	2
#FF0000	0.000286343621903819	63.2024711040255	glmnet	35	glmnet	2
#FF0000	0.00030312325129564	63.8700677560781	glmnet	34	glmnet	2
#FF0000	0.0003191770691237	64.4579513750498	glmnet	33	glmnet	2
#FF0000	0.000338680795022618	65.0956556396971	glmnet	32	glmnet	2
#FF0000	0.00035948555110943	65.703467516939	glmnet	31	glmnet	2
#FF0000	0.000381597584030318	66.2614587485054	glmnet	30	glmnet	2
#FF0000	0.000404437774530143	66.9489836588282	glmnet	29	glmnet	2
#FF0000	0.000427250217143016	67.6066161817457	glmnet	28	glmnet	2
#FF0000	0.000452094658887838	68.2642487046632	glmnet	27	glmnet	2
#FF0000	0.000477842885651675	68.9119170984456	glmnet	26	glmnet	2
#FF0000	0.000505226211841356	69.6392985253089	glmnet	25	glmnet	2
#FF0000	0.000536095012246167	70.2172180151455	glmnet	24	glmnet	2
#FF0000	0.000566269901880573	70.8848146671981	glmnet	23	glmnet	2
#FF0000	0.000598286932632298	71.5922678357912	glmnet	22	glmnet	2
#FF0000	0.000636345354948021	72.2299721004384	glmnet	21	glmnet	2
#FF0000	0.000675914570778013	72.8477481068155	glmnet	20	glmnet	2
#FF0000	0.000724364471860088	73.3858110801116	glmnet	19	glmnet	2
#FF0000	0.000779619498138493	73.9338381825429	glmnet	18	glmnet	2
#FF0000	0.000834408917942409	74.471901155839	glmnet	17	glmnet	2
#FF0000	0.000903815845243816	74.9003587086489	glmnet	16	glmnet	2
#FF0000	0.000995199820876351	75.3886010362694	glmnet	15	glmnet	2
#FF0000	0.00109831842305799	75.87684336389	glmnet	14	glmnet	2
#FF0000	0.00122095580000212	76.2654444001595	glmnet	13	glmnet	2
#FF0000	0.00139971423814301	76.4746911119968	glmnet	12	glmnet	2
#FF0000	0.00162226618329178	76.7935432443205	glmnet	11	glmnet	2
#FF0000	0.00185184778458311	77.2120366679952	glmnet	10	glmnet	2
#FF0000	0.00210633451166926	77.6106018333998	glmnet	9	glmnet	2
#FF0000	0.00244243623436677	77.8995615783181	glmnet	8	glmnet	2
#FF0000	0.00288141821971148	78.3180550019928	glmnet	7	glmnet	2
#FF0000	0.00343543242896971	78.7365484256676	glmnet	6	glmnet	2
#FF0000	0.00414753548032502	79.1650059784775	glmnet	5	glmnet	2
#FF0000	0.00521075766665901	79.4340374651256	glmnet	4	glmnet	2
#FF0000	0.00664641407478703	79.8425667596652	glmnet	3	glmnet	2
#FF0000	0.00853213530023468	80.3308090872858	glmnet	2	glmnet	2
#FF0000	0.0119190704090261	80.699481865285	glmnet	1	glmnet	2
#FF0000	0.507095811868283	81.3770426464727	glmnet	0	glmnet	2
#FF0000	1.9629948761064e-11	18.0749302510961	glmnet	100	glmnet	2
#FF0000	1.26923258312194e-09	18.4934236747708	glmnet	99	glmnet	2
#FF0000	9.07751626780792e-09	19.3104822638501	glmnet	98	glmnet	2
#FF0000	3.0706666491522e-08	20.1275408529294	glmnet	97	glmnet	2
#FF0000	7.77693197079515e-08	20.9445994420088	glmnet	96	glmnet	2
#FF0000	1.4942039743701e-07	21.7417297728179	glmnet	95	glmnet	2
#FF0000	2.5734009158262e-07	22.5288959744918	glmnet	94	glmnet	2
#FF0000	4.28414820782798e-07	23.3060980470307	glmnet	93	glmnet	2
#FF0000	6.49806110376448e-07	24.0932642487047	glmnet	92	glmnet	2
#FF0000	9.30881787536452e-07	24.8605021921084	glmnet	91	glmnet	2
#FF0000	1.29936024146238e-06	25.6675966520526	glmnet	90	glmnet	2
#FF0000	1.67256051958055e-06	26.4547628537266	glmnet	89	glmnet	2
#FF0000	2.10011991726065e-06	27.2020725388601	glmnet	88	glmnet	2
#FF0000	2.62645235215875e-06	27.9294539657234	glmnet	87	glmnet	2
#FF0000	3.20938689826599e-06	28.7066560382623	glmnet	86	glmnet	2
#FF0000	3.84740305802729e-06	29.4440015942607	glmnet	85	glmnet	2
#FF0000	4.58517780511048e-06	30.2112395376644	glmnet	84	glmnet	2
#FF0000	5.5083757125034e-06	30.9485850936628	glmnet	83	glmnet	2
#FF0000	6.54143685322621e-06	31.6859306496612	glmnet	82	glmnet	2
#FF0000	7.6372856479065e-06	32.4133120765245	glmnet	81	glmnet	2
#FF0000	8.8459598313668e-06	33.1207652451176	glmnet	80	glmnet	2
#FF0000	1.00888237383821e-05	33.8082901554404	glmnet	79	glmnet	2
#FF0000	1.13677555526439e-05	34.4858509366281	glmnet	78	glmnet	2
#FF0000	1.27639645920173e-05	35.1933041052212	glmnet	77	glmnet	2
#FF0000	1.42350375122758e-05	35.9007572738143	glmnet	76	glmnet	2
#FF0000	1.5734180300028e-05	36.6281387006776	glmnet	75	glmnet	2
#FF0000	1.7280117546421e-05	37.3754483858111	glmnet	74	glmnet	2
#FF0000	1.8852029627933e-05	38.1227580709446	glmnet	73	glmnet	2
#FF0000	2.05304720007887e-05	38.860103626943	glmnet	72	glmnet	2
#FF0000	2.22939991919425e-05	39.5775209246712	glmnet	71	glmnet	2
#FF0000	2.44405742771827e-05	40.2550817058589	glmnet	70	glmnet	2
#FF0000	2.70081201243789e-05	40.9127142287764	glmnet	69	glmnet	2
#FF0000	2.97286969212684e-05	41.5105619768832	glmnet	68	glmnet	2
#FF0000	3.23608754610888e-05	42.1980868872061	glmnet	67	glmnet	2
#FF0000	3.48225428330917e-05	42.8656835392587	glmnet	66	glmnet	2
#FF0000	3.7598472528774e-05	43.5631725787166	glmnet	65	glmnet	2
#FF0000	4.08124755813709e-05	44.2606616181746	glmnet	64	glmnet	2
#FF0000	4.42338734760601e-05	44.9581506576325	glmnet	63	glmnet	2
#FF0000	4.77866694674871e-05	45.5659625348745	glmnet	62	glmnet	2
#FF0000	5.18656608198516e-05	46.1937026703866	glmnet	61	glmnet	2
#FF0000	5.59195097971527e-05	46.8911917098446	glmnet	60	glmnet	2
#FF0000	6.02190432399965e-05	47.5587883618972	glmnet	59	glmnet	2
#FF0000	6.51483355938343e-05	48.2363491430849	glmnet	58	glmnet	2
#FF0000	7.03350687341518e-05	48.7843762455161	glmnet	57	glmnet	2
#FF0000	7.52911728958318e-05	49.471901155839	glmnet	56	glmnet	2
#FF0000	8.03689702312806e-05	50.0797130330809	glmnet	55	glmnet	2
#FF0000	8.64020080385932e-05	50.7971303308091	glmnet	54	glmnet	2
#FF0000	9.29952996117871e-05	51.4447987245915	glmnet	53	glmnet	2
#FF0000	9.91547730216169e-05	52.1622160223197	glmnet	52	glmnet	2
#FF0000	0.000105144247594245	52.8198485452372	glmnet	51	glmnet	2
#FF0000	0.000111782780432765	53.4774810681547	glmnet	50	glmnet	2
#FF0000	0.000120214035155174	54.1052212036668	glmnet	49	glmnet	2
#FF0000	0.00012932781276444	54.7528895974492	glmnet	48	glmnet	2
#FF0000	0.000137266457029122	55.3806297329613	glmnet	47	glmnet	2
#FF0000	0.000145510331309218	55.9685133519331	glmnet	46	glmnet	2
#FF0000	0.00015455113691465	56.6460741331208	glmnet	45	glmnet	2
#FF0000	0.000163067174814815	57.2937425269032	glmnet	44	glmnet	2
#FF0000	0.000171878301239889	57.9713033080909	glmnet	43	glmnet	2
#FF0000	0.000181642389244857	58.6787564766839	glmnet	42	glmnet	2
#FF0000	0.000192303646232204	59.2267835791152	glmnet	41	glmnet	2
#FF0000	0.000204523333884676	59.8545237146274	glmnet	40	glmnet	2
#FF0000	0.00021667784541054	60.5420486249502	glmnet	39	glmnet	2
#FF0000	0.00022941385836359	61.2096452770028	glmnet	38	glmnet	2
#FF0000	0.000242124088635813	61.9469908330012	glmnet	37	glmnet	2
#FF0000	0.000254518613055364	62.6544440015943	glmnet	36	glmnet	2
#FF0000	0.00026931762504834	63.2622558788362	glmnet	35	glmnet	2
#FF0000	0.00028429404879127	63.8700677560781	glmnet	34	glmnet	2
#FF0000	0.000301496327598201	64.4380231167796	glmnet	33	glmnet	2
#FF0000	0.000320556541108228	65.1355121562375	glmnet	32	glmnet	2
#FF0000	0.000339175103277692	65.8429653248306	glmnet	31	glmnet	2
#FF0000	0.000359285291170223	66.5603826225588	glmnet	30	glmnet	2
#FF0000	0.000378503209113422	67.2479075328816	glmnet	29	glmnet	2
#FF0000	0.000398635310817826	67.8856117975289	glmnet	28	glmnet	2
#FF0000	0.000420349819746315	68.5731367078517	glmnet	27	glmnet	2
#FF0000	0.00044402775879376	69.210840972499	glmnet	26	glmnet	2
#FF0000	0.000473085669519171	69.7588680749303	glmnet	25	glmnet	2
#FF0000	0.000505833198476711	70.3866082104424	glmnet	24	glmnet	2
#FF0000	0.000542673998026391	71.0143483459546	glmnet	23	glmnet	2
#FF0000	0.000581988684073148	71.6719808688721	glmnet	22	glmnet	2
#FF0000	0.000616905214120316	72.3395775209247	glmnet	21	glmnet	2
#FF0000	0.000657662407163246	72.9374252690315	glmnet	20	glmnet	2
#FF0000	0.000707619336922214	73.4954165005979	glmnet	19	glmnet	2
#FF0000	0.000761050585973617	74.0932642487047	glmnet	18	glmnet	2
#FF0000	0.000826325949345533	74.651255480271	glmnet	17	glmnet	2
#FF0000	0.000907131619127524	75.1295336787565	glmnet	16	glmnet	2
#FF0000	0.00099723166303653	75.7373455559984	glmnet	15	glmnet	2
#FF0000	0.00109485756371566	76.1956954962136	glmnet	14	glmnet	2
#FF0000	0.00121147470183065	76.7138302112396	glmnet	13	glmnet	2
#FF0000	0.00136831213844701	77.1123953766441	glmnet	12	glmnet	2
#FF0000	0.00156313919880493	77.4910322837784	glmnet	11	glmnet	2
#FF0000	0.00179234100385273	77.8397768035074	glmnet	10	glmnet	2
#FF0000	0.0021214173670835	77.979274611399	glmnet	9	glmnet	2
#FF0000	0.00250299406347161	78.3878039059386	glmnet	8	glmnet	2
#FF0000	0.00301690681846639	78.7365484256676	glmnet	7	glmnet	2
#FF0000	0.00369178574714818	79.0255081705859	glmnet	6	glmnet	2
#FF0000	0.00465250960666054	79.3343961737744	glmnet	5	glmnet	2
#FF0000	0.00590096109169308	79.7628537265843	glmnet	4	glmnet	2
#FF0000	0.0074384608340982	80.2809884416102	glmnet	3	glmnet	2
#FF0000	0.00988113598648891	80.5898764447987	glmnet	2	glmnet	2
#FF0000	0.0140286646041652	81.0581905141491	glmnet	1	glmnet	2
#FF0000	0.508321833027511	81.925069748904	glmnet	0	glmnet	2
#FF0000	2.56203743134494e-12	18.5133519330411	glmnet	100	glmnet	2
#FF0000	8.47162637628992e-10	18.9218812275807	glmnet	99	glmnet	2
#FF0000	8.07178923122615e-09	19.73893981666	glmnet	98	glmnet	2
#FF0000	2.91657049423075e-08	20.5559984057393	glmnet	97	glmnet	2
#FF0000	7.22233553487572e-08	21.3730569948187	glmnet	96	glmnet	2
#FF0000	1.43296332062377e-07	22.1801514547629	glmnet	95	glmnet	2
#FF0000	2.56671159097575e-07	22.9673176564368	glmnet	94	glmnet	2
#FF0000	4.30101525467598e-07	23.7644479872459	glmnet	93	glmnet	2
#FF0000	6.73124419164346e-07	24.5416500597848	glmnet	92	glmnet	2
#FF0000	9.62563903273905e-07	25.3288162614588	glmnet	91	glmnet	2
#FF0000	1.30518286635934e-06	26.056197688322	glmnet	90	glmnet	2
#FF0000	1.68733276118246e-06	26.8533280191311	glmnet	89	glmnet	2
#FF0000	2.11857502809296e-06	27.6106018333998	glmnet	88	glmnet	2
#FF0000	2.60182338543893e-06	28.417696293344	glmnet	87	glmnet	2
#FF0000	3.22260512656005e-06	29.1749701076126	glmnet	86	glmnet	2
#FF0000	3.96330972382774e-06	29.9820645675568	glmnet	85	glmnet	2
#FF0000	4.71110181043091e-06	30.7493025109605	glmnet	84	glmnet	2
#FF0000	5.5626759956941e-06	31.4368274212834	glmnet	83	glmnet	2
#FF0000	6.56649147291057e-06	32.1542447190116	glmnet	82	glmnet	2
#FF0000	7.5925803128297e-06	32.89159027501	glmnet	81	glmnet	2
#FF0000	8.63387163014859e-06	33.5691510561977	glmnet	80	glmnet	2
#FF0000	9.85110650531939e-06	34.2666400956557	glmnet	79	glmnet	2
#FF0000	1.12216299706604e-05	34.9242726185731	glmnet	78	glmnet	2
#FF0000	1.27753923949985e-05	35.6715823037067	glmnet	77	glmnet	2
#FF0000	1.42277996814817e-05	36.4089278597051	glmnet	76	glmnet	2
#FF0000	1.5552770540836e-05	37.0964527700279	glmnet	75	glmnet	2
#FF0000	1.72567860270923e-05	37.7540852929454	glmnet	74	glmnet	2
#FF0000	1.90617469285929e-05	38.4515743324033	glmnet	73	glmnet	2
#FF0000	2.09155041403138e-05	39.1490633718613	glmnet	72	glmnet	2
#FF0000	2.31097172075187e-05	39.8864089278597	glmnet	71	glmnet	2
#FF0000	2.55671833466845e-05	40.4942208051016	glmnet	70	glmnet	2
#FF0000	2.80421138579145e-05	41.2116381028298	glmnet	69	glmnet	2
#FF0000	3.06912673217896e-05	41.8692706257473	glmnet	68	glmnet	2
#FF0000	3.36758915394939e-05	42.5269031486648	glmnet	67	glmnet	2
#FF0000	3.6582893963099e-05	43.2243921881228	glmnet	66	glmnet	2
#FF0000	3.93836281302188e-05	43.8720605819051	glmnet	65	glmnet	2
#FF0000	4.25850986970295e-05	44.5396572339578	glmnet	64	glmnet	2
#FF0000	4.61393717934033e-05	45.177361498605	glmnet	63	glmnet	2
#FF0000	4.97887078285442e-05	45.8449581506576	glmnet	62	glmnet	2
#FF0000	5.36718408663289e-05	46.6121960940614	glmnet	61	glmnet	2
#FF0000	5.80839384452798e-05	47.2897568752491	glmnet	60	glmnet	2
#FF0000	6.27228299292013e-05	47.9374252690315	glmnet	59	glmnet	2
#FF0000	6.73484532157751e-05	48.6548425667597	glmnet	58	glmnet	2
#FF0000	7.16371879270299e-05	49.3622957353527	glmnet	57	glmnet	2
#FF0000	7.61614161826038e-05	50.0597847748107	glmnet	56	glmnet	2
#FF0000	8.14368272642241e-05	50.7074531685931	glmnet	55	glmnet	2
#FF0000	8.8221931079802e-05	51.3451574332403	glmnet	54	glmnet	2
#FF0000	9.49584037586683e-05	52.0326823435632	glmnet	53	glmnet	2
#FF0000	0.000100414942424321	52.6903148664807	glmnet	52	glmnet	2
#FF0000	0.000106841242715074	53.3678756476684	glmnet	51	glmnet	2
#FF0000	0.000114611432309684	53.9657233957752	glmnet	50	glmnet	2
#FF0000	0.000122396142556866	54.5735352730171	glmnet	49	glmnet	2
#FF0000	0.000129896000196565	55.2510960542049	glmnet	48	glmnet	2
#FF0000	0.000137910692572203	55.7592666400957	glmnet	47	glmnet	2
#FF0000	0.000146443352589894	56.4567556795536	glmnet	46	glmnet	2
#FF0000	0.000155446970493545	57.0446392985253	glmnet	45	glmnet	2
#FF0000	0.000164523222031232	57.632522917497	glmnet	44	glmnet	2
#FF0000	0.000175807878263913	58.2602630530092	glmnet	43	glmnet	2
#FF0000	0.000187859466573863	58.9178955759267	glmnet	42	glmnet	2
#FF0000	0.000199776810571079	59.4858509366281	glmnet	41	glmnet	2
#FF0000	0.00021197912273432	60.1634117178159	glmnet	40	glmnet	2
#FF0000	0.000224599299661745	60.791151853328	glmnet	39	glmnet	2
#FF0000	0.000237664518565846	61.4188919888402	glmnet	38	glmnet	2
#FF0000	0.000250294154377667	62.0765245117577	glmnet	37	glmnet	2
#FF0000	0.000265058772558673	62.7042646472699	glmnet	36	glmnet	2
#FF0000	0.000280069586549138	63.3519330410522	glmnet	35	glmnet	2
#FF0000	0.000295977956765509	63.9697090474293	glmnet	34	glmnet	2
#FF0000	0.000312726951916204	64.5874850538063	glmnet	33	glmnet	2
#FF0000	0.000329904860557924	65.1853328019131	glmnet	32	glmnet	2
#FF0000	0.000350104568242632	65.7632522917497	glmnet	31	glmnet	2
#FF0000	0.000369886099969524	66.4408130729374	glmnet	30	glmnet	2
#FF0000	0.000389713228168724	67.0984455958549	glmnet	29	glmnet	2
#FF0000	0.000413936345452029	67.6763650856915	glmnet	28	glmnet	2
#FF0000	0.000439422757727814	68.3439617377441	glmnet	27	glmnet	2
#FF0000	0.000464989656684414	68.9816660023914	glmnet	26	glmnet	2
#FF0000	0.00049192927279383	69.5396572339578	glmnet	25	glmnet	2
#FF0000	0.000521833942146702	70.177361498605	glmnet	24	glmnet	2
#FF0000	0.000553085290907931	70.8051016341172	glmnet	23	glmnet	2
#FF0000	0.000585637068792825	71.3929852530889	glmnet	22	glmnet	2
#FF0000	0.000627592417873522	72.0007971303308	glmnet	21	glmnet	2
#FF0000	0.000676337600125068	72.4790753288163	glmnet	20	glmnet	2
#FF0000	0.000727647687585528	73.0470306895177	glmnet	19	glmnet	2
#FF0000	0.000785353135244874	73.6548425667597	glmnet	18	glmnet	2
#FF0000	0.000856390570317538	74.12315663611	glmnet	17	glmnet	2
#FF0000	0.00093075906084497	74.6911119968115	glmnet	16	glmnet	2
#FF0000	0.00101678112357039	75.1494619370267	glmnet	15	glmnet	2
#FF0000	0.00111578378085524	75.7373455559984	glmnet	14	glmnet	2
#FF0000	0.00121884846619961	76.2853726584297	glmnet	13	glmnet	2
#FF0000	0.00136045072471669	76.6341171781586	glmnet	12	glmnet	2
#FF0000	0.00154615158795594	77.0227182144281	glmnet	11	glmnet	2
#FF0000	0.00177202004651382	77.3216420884815	glmnet	10	glmnet	2
#FF0000	0.0020389070076151	77.7600637704265	glmnet	9	glmnet	2
#FF0000	0.00237474935334142	78.068951773615	glmnet	8	glmnet	2
#FF0000	0.00281569388575759	78.5273017138302	glmnet	7	glmnet	2
#FF0000	0.00334804754551107	78.856117975289	glmnet	6	glmnet	2
#FF0000	0.00402717588228033	79.2746113989637	glmnet	5	glmnet	2
#FF0000	0.0050597788582242	79.6333200478278	glmnet	4	glmnet	2
#FF0000	0.0065400156735056	79.9820645675568	glmnet	3	glmnet	2
#FF0000	0.00862847739679452	80.350737345556	glmnet	2	glmnet	2
#FF0000	0.0121941658200088	80.8090872857712	glmnet	1	glmnet	2
#FF0000	0.507255892701995	81.486648066959	glmnet	0	glmnet	2
#FF0000	6.67294366838517e-12	18.3240334794739	glmnet	100	glmnet	2
#FF0000	8.33810454585013e-10	18.7325627740136	glmnet	99	glmnet	2
#FF0000	6.87893527724794e-09	19.5496213630929	glmnet	98	glmnet	2
